"","Specimen.ID","Genus","Species","Serotype","Data.Year","CIP.Rslt"
"1195","2015AM-2515","Salmonella","enterica","Typhimurium",2015,0.015
"1196","2015AM-2516","Salmonella","enterica","Typhimurium",2015,0.015
"1197","2015AM-2525","Salmonella","enterica","Agona",2015,0.25
"1198","2015AM-2526","Salmonella","enterica","Bovismorbificans",2015,0.015
"1199","2015AM-2527","Salmonella","enterica","Typhimurium",2015,0.015
"1200","2015AM-2530","Salmonella","enterica","Bareilly",2015,0.015
"1201","2015AM-2531","Salmonella","enterica","Braenderup",2015,0.015
"1202","2015AM-2532","Salmonella","enterica","Braenderup",2015,0.015
"1203","2015AM-2533","Salmonella","enterica","Braenderup",2015,0.015
"1204","2015AM-2534","Salmonella","enterica","Enteritidis",2015,0.015
"1205","2015AM-2535","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1206","2015AM-2536","Salmonella","enterica","Javiana",2015,0.015
"1207","2015AM-2537","Salmonella","enterica","I 9,12:l,z28:-",2015,0.015
"1208","2015AM-2538","Salmonella","enterica","Javiana",2015,0.015
"1209","2015AM-2539","Salmonella","enterica","Newport",2015,0.015
"1210","2015AM-2540","Salmonella","enterica","Newport",2015,0.015
"1211","2015AM-2541","Salmonella","enterica","Newport",2015,0.015
"1212","2015AM-2542","Salmonella","enterica","Newport",2015,0.015
"1213","2015AM-2543","Salmonella","enterica","Norwich",2015,0.015
"1214","2015AM-2545","Salmonella","enterica","Typhimurium",2015,0.015
"1215","2015AM-2546","Salmonella","enterica","Typhimurium",2015,0.015
"1216","2015AM-2547","Salmonella","enterica","Pensacola",2015,0.015
"1217","2015AM-2565","Salmonella","enterica","Agona",2015,0.015
"1218","2015AM-2566","Salmonella","enterica","Bareilly",2015,0.015
"1219","2015AM-2567","Salmonella","enterica","Bareilly",2015,0.015
"1220","2015AM-2568","Salmonella","enterica","Bovismorbificans",2015,0.015
"1221","2015AM-2569","Salmonella","enterica","Brandenburg",2015,0.015
"1222","2015AM-2570","Salmonella","enterica","Durban",2015,0.015
"1223","2015AM-2571","Salmonella","enterica","Enteritidis",2015,0.015
"1224","2015AM-2572","Salmonella","enterica","Enteritidis",2015,0.03
"1225","2015AM-2573","Salmonella","enterica","Enteritidis",2015,0.015
"1226","2015AM-2574","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1227","2015AM-2575","Salmonella","enterica","Irumu",2015,0.015
"1228","2015AM-2576","Salmonella","enterica","Napoli",2015,0.015
"1229","2015AM-2577","Salmonella","enterica","Newport",2015,0.015
"1230","2015AM-2578","Salmonella","enterica","Oranienburg",2015,0.015
"1231","2015AM-2579","Salmonella","enterica","Panama",2015,0.03
"1232","2015AM-2580","Salmonella","enterica","Typhimurium",2015,0.015
"1233","2015AM-2581","Salmonella","enterica","Typhimurium",2015,0.015
"1234","2015AM-2582","Salmonella","enterica","Typhimurium",2015,0.015
"1235","2015AM-2607","Salmonella","enterica","Braenderup",2015,0.015
"1236","2015AM-2608","Salmonella","enterica","Dublin",2015,0.03
"1237","2015AM-2609","Salmonella","enterica","Hartford",2015,0.015
"1238","2015AM-2610","Salmonella","enterica","Mississippi",2015,0.03
"1239","2015AM-2611","Salmonella","enterica","I 9,12:l,z28:-",2015,0.015
"1240","2015AM-2612","Salmonella","enterica","IIIa 48:g,z51:-",2015,0.015
"1241","2015AM-2613","Salmonella","enterica","Infantis",2015,0.015
"1242","2015AM-2614","Salmonella","enterica","Inverness",2015,0.015
"1243","2015AM-2615","Salmonella","enterica","IV 44:z4,z24:-",2015,0.015
"1244","2015AM-2616","Salmonella","enterica","Javiana",2015,0.015
"1245","2015AM-2617","Salmonella","enterica","Javiana",2015,0.015
"1246","2015AM-2618","Salmonella","enterica","Miami",2015,0.015
"1247","2015AM-2619","Salmonella","enterica","Montevideo",2015,0.015
"1248","2015AM-2620","Salmonella","enterica","Montevideo",2015,0.015
"1249","2015AM-2621","Salmonella","enterica","Muenchen",2015,0.015
"1250","2015AM-2622","Salmonella","enterica","Newport",2015,0.015
"1251","2015AM-2623","Salmonella","enterica","Saintpaul",2015,0.015
"1252","2015AM-2624","Salmonella","enterica","Schwarzengrund",2015,0.015
"1253","2015AM-2625","Salmonella","enterica","Typhimurium",2015,0.015
"1254","2015AM-2628","Salmonella","enterica","Agbeni",2015,0.015
"1255","2015AM-2629","Salmonella","enterica","Heidelberg",2015,0.015
"1256","2015AM-2630","Salmonella","enterica","Javiana",2015,0.015
"1257","2015AM-2631","Salmonella","enterica","Javiana",2015,0.015
"1258","2015AM-2632","Salmonella","enterica","Javiana",2015,0.03
"1259","2015AM-2633","Salmonella","enterica","Javiana",2015,0.015
"1260","2015AM-2634","Salmonella","enterica","Javiana",2015,0.015
"1261","2015AM-2635","Salmonella","enterica","Norwich",2015,0.015
"1262","2015AM-2636","Salmonella","enterica","Mississippi",2015,0.015
"1263","2015AM-2637","Salmonella","enterica","Muenchen",2015,0.015
"1264","2015AM-2638","Salmonella","enterica","Muenchen",2015,0.015
"1265","2015AM-2639","Salmonella","enterica","Muenchen",2015,0.015
"1266","2015AM-2640","Salmonella","enterica","Newport",2015,0.015
"1267","2015AM-2641","Salmonella","enterica","Newport",2015,0.015
"1268","2015AM-2642","Salmonella","enterica","Newport",2015,0.015
"1269","2015AM-2643","Salmonella","enterica","Saintpaul",2015,0.015
"1270","2015AM-2644","Salmonella","enterica","Schwarzengrund",2015,0.015
"1271","2015AM-2645","Salmonella","enterica","Typhimurium",2015,0.015
"1272","2015AM-2646","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1273","2015AM-2647","Salmonella","enterica","Typhimurium",2015,0.015
"1274","2015AM-2648","Salmonella","enterica","Typhimurium",2015,0.015
"1275","2015AM-2649","Salmonella","enterica","Typhimurium",2015,0.015
"1276","2015AM-2650","Salmonella","enterica","Typhimurium",2015,0.015
"1277","2015AM-2660","Salmonella","enterica","I 4,[5],12:i:-",2015,0.03
"1278","2015AM-2661","Salmonella","enterica","Javiana",2015,0.03
"1279","2015AM-2662","Salmonella","enterica","Miami",2015,0.015
"1280","2015AM-2663","Salmonella","enterica","Newport",2015,0.015
"1281","2015AM-2664","Salmonella","enterica","Newport",2015,0.015
"1282","2015AM-2665","Salmonella","enterica","Newport",2015,0.015
"1283","2015AM-2666","Salmonella","enterica","Adelaide",2015,0.015
"1284","2015AM-2667","Salmonella","enterica","Braenderup",2015,0.015
"1285","2015AM-2668","Salmonella","enterica","Enteritidis",2015,0.015
"1286","2015AM-2669","Salmonella","enterica","Enteritidis",2015,0.015
"1287","2015AM-2670","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1288","2015AM-2671","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1289","2015AM-2672","Salmonella","enterica","Infantis",2015,0.015
"1290","2015AM-2673","Salmonella","enterica","Infantis",2015,0.015
"1291","2015AM-2674","Salmonella","enterica","Muenchen",2015,0.015
"1292","2015AM-2679","Salmonella","enterica","Typhimurium",2015,0.015
"1293","2015AM-2683","Salmonella","enterica","Enteritidis",2015,0.5
"1294","2015AM-2684","Salmonella","enterica","I 4,[5],12:i:-",2015,0.25
"1295","2015AM-2685","Salmonella","enterica","Newport",2015,0.5
"1296","2015AM-2686","Salmonella","enterica","Newport",2015,0.015
"1297","2015AM-2687","Salmonella","enterica","Newport",2015,0.015
"1298","2015AM-2688","Salmonella","enterica","Dublin",2015,0.015
"1299","2015AM-2708","Salmonella","enterica","Dublin",2015,0.015
"1300","2015AM-2778","Salmonella","enterica","Cerro",2015,0.015
"1301","2015AM-2779","Salmonella","enterica","Enteritidis",2015,0.25
"1302","2015AM-2780","Salmonella","enterica","Infantis",2015,0.015
"1303","2015AM-2781","Salmonella","enterica","IV 40:z4,z32:-",2015,0.015
"1304","2015AM-2782","Salmonella","enterica","Javiana",2015,0.015
"1305","2015AM-2783","Salmonella","enterica","Mississippi",2015,0.5
"1306","2015AM-2784","Salmonella","enterica","Montevideo",2015,0.25
"1307","2015AM-2785","Salmonella","enterica","Poona",2015,0.25
"1308","2015AM-2789","Salmonella","enterica","Altona",2015,0.015
"1309","2015AM-2790","Salmonella","enterica","Dublin",2015,0.03
"1310","2015AM-2791","Salmonella","enterica","Javiana",2015,0.015
"1311","2015AM-2792","Salmonella","enterica","Javiana",2015,0.015
"1312","2015AM-2793","Salmonella","enterica","Kiambu",2015,0.015
"1313","2015AM-2794","Salmonella","enterica","Mbandaka",2015,0.015
"1314","2015AM-2795","Salmonella","enterica","Mississippi",2015,0.015
"1315","2015AM-2796","Salmonella","enterica","Muenchen",2015,0.015
"1316","2015AM-2797","Salmonella","enterica","Newport",2015,0.015
"1317","2015AM-2798","Salmonella","enterica","Newport",2015,0.015
"1318","2015AM-2799","Salmonella","enterica","Norwich",2015,0.03
"1319","2015AM-2800","Salmonella","enterica","I 4,[5],12:b:-",2015,0.015
"1320","2015AM-2802","Salmonella","enterica","Typhimurium",2015,0.015
"1321","2015AM-2803","Salmonella","enterica","Typhimurium",2015,0.015
"1322","2015AM-2814","Salmonella","enterica","Hartford",2015,0.015
"1323","2015AM-2815","Salmonella","enterica","Rissen",2015,0.015
"1324","2015AM-2816","Salmonella","enterica","Typhimurium",2015,0.015
"1325","2015AM-2818","Salmonella","enterica","Oslo",2015,0.015
"1326","2015AM-2819","Salmonella","enterica","Panama",2015,0.015
"1327","2015AM-2908","Salmonella","enterica","Enteritidis",2015,0.12
"1328","2015AM-2909","Salmonella","enterica","Montevideo",2015,0.015
"1329","2015AM-2910","Salmonella","enterica","Enteritidis",2015,0.015
"1330","2015AM-2911","Salmonella","enterica","Infantis",2015,0.015
"1331","2015AM-2912","Salmonella","enterica","Montevideo",2015,0.015
"1332","2015AM-2913","Salmonella","enterica","Stanley",2015,0.015
"1333","2015AM-2919","Salmonella","enterica","Adelaide",2015,0.015
"1334","2015AM-2920","Salmonella","enterica","Miami",2015,0.03
"1335","2015AM-2921","Salmonella","enterica","Miami",2015,0.015
"1336","2015AM-2922","Salmonella","enterica","Newport",2015,0.015
"1337","2015AM-2923","Salmonella","enterica","Saintpaul",2015,0.015
"1338","2015AM-2924","Salmonella","enterica","Sandiego",2015,0.015
"1339","2015AM-2925","Salmonella","enterica","Typhimurium",2015,0.015
"1340","2015AM-2926","Salmonella","enterica","Derby",2015,0.015
"1341","2015AM-2927","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1342","2015AM-2928","Salmonella","enterica","Javiana",2015,0.015
"1343","2015AM-2929","Salmonella","enterica","Mississippi",2015,0.015
"1344","2015AM-2930","Salmonella","enterica","Montevideo",2015,0.015
"1345","2015AM-2931","Salmonella","enterica","Newport",2015,0.015
"1346","2015AM-2932","Salmonella","enterica","Saintpaul",2015,0.015
"1347","2015AM-2933","Salmonella","enterica","Thompson",2015,0.015
"1348","2015AM-2934","Salmonella","enterica","Typhimurium",2015,0.015
"1349","2015AM-2935","Salmonella","enterica","Typhimurium",2015,0.015
"1350","2015AM-2937","Salmonella","enterica","Agona",2015,0.015
"1351","2015AM-2938","Salmonella","enterica","Bareilly",2015,0.5
"1352","2015AM-2939","Salmonella","enterica","Dublin",2015,0.03
"1353","2015AM-2940","Salmonella","enterica","Enteritidis",2015,0.015
"1354","2015AM-2941","Salmonella","enterica","Enteritidis",2015,0.015
"1355","2015AM-2942","Salmonella","enterica","Enteritidis",2015,0.015
"1356","2015AM-2943","Salmonella","enterica","Muenchen",2015,0.015
"1357","2015AM-2947","Salmonella","enterica","Poona",2015,0.5
"1358","2015AM-2948","Salmonella","enterica","Saintpaul",2015,0.015
"1359","2015AM-2949","Salmonella","enterica","Thompson",2015,0.015
"1360","2015AM-2954","Salmonella","enterica","Typhimurium",2015,0.015
"1361","2015AM-2969","Salmonella","enterica","Anatum",2015,0.5
"1362","2015AM-2970","Salmonella","enterica","Braenderup",2015,0.015
"1363","2015AM-2971","Salmonella","enterica","Enteritidis",2015,0.015
"1364","2015AM-2972","Salmonella","enterica","Enteritidis",2015,0.015
"1365","2015AM-2973","Salmonella","enterica","IV 50:z4,z23:-",2015,0.015
"1366","2015AM-2974","Salmonella","enterica","Infantis",2015,0.015
"1367","2015AM-2975","Salmonella","enterica","Javiana",2015,0.015
"1368","2015AM-2976","Salmonella","enterica","Mississippi",2015,0.015
"1369","2015AM-2977","Salmonella","enterica","Muenchen",2015,0.015
"1370","2015AM-2978","Salmonella","enterica","Newport",2015,0.015
"1371","2015AM-2979","Salmonella","enterica","Oranienburg",2015,0.015
"1372","2015AM-2980","Salmonella","enterica","Oranienburg",2015,0.015
"1373","2015AM-2981","Salmonella","enterica","Rubislaw",2015,0.015
"1374","2015AM-2982","Salmonella","enterica","Saintpaul",2015,0.015
"1375","2015AM-2983","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1376","2015AM-2984","Salmonella","enterica","Javiana",2015,0.015
"1377","2015AM-2985","Salmonella","enterica","Enteritidis",2015,0.015
"1378","2015AM-2986","Salmonella","enterica","Enteritidis",2015,0.015
"1379","2015AM-2987","Salmonella","enterica","Enteritidis",2015,0.015
"1380","2015AM-2988","Salmonella","enterica","Enteritidis",2015,0.015
"1381","2015AM-2989","Salmonella","enterica","Javiana",2015,0.015
"1382","2015AM-2990","Salmonella","enterica","Javiana",2015,0.015
"1383","2015AM-2991","Salmonella","enterica","Muenster",2015,0.015
"1384","2015AM-2994","Salmonella","enterica","Enteritidis",2015,0.015
"1385","2015AM-2997","Salmonella","enterica","Typhimurium",2015,0.015
"1386","2015AM-3000","Salmonella","enterica","Albany",2015,0.015
"1387","2015AM-3001","Salmonella","enterica","Enteritidis",2015,0.015
"1388","2015AM-3002","Salmonella","enterica","Enteritidis",2015,0.12
"1389","2015AM-3003","Salmonella","enterica","Enteritidis",2015,0.015
"1390","2015AM-3004","Salmonella","enterica","Hadar",2015,0.015
"1391","2015AM-3005","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1392","2015AM-3006","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1393","2015AM-3007","Salmonella","enterica","Javiana",2015,0.03
"1394","2015AM-3008","Salmonella","enterica","Montevideo",2015,0.015
"1395","2015AM-3009","Salmonella","enterica","Reading",2015,0.015
"1396","2015AM-3010","Salmonella","enterica","Thompson",2015,0.015
"1397","2015AM-3012","Salmonella","enterica","Typhimurium",2015,0.015
"1398","2015AM-3013","Salmonella","enterica","Typhimurium",2015,0.015
"1399","2015AM-3014","Salmonella","enterica","Urbana",2015,0.015
"1400","2015AM-3036","Salmonella","enterica","Heidelberg",2015,0.015
"1401","2015AM-3039","Salmonella","enterica","Hartford",2015,0.015
"1402","2015AM-3040","Salmonella","enterica","Montevideo",2015,0.015
"1403","2015AM-3044","Salmonella","enterica","Albert",2015,0.5
"1404","2015AM-3045","Salmonella","enterica","Anatum",2015,0.015
"1405","2015AM-3047","Salmonella","enterica","Enteritidis",2015,0.015
"1406","2015AM-3048","Salmonella","enterica","Hartford",2015,0.015
"1407","2015AM-3049","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1408","2015AM-3050","Salmonella","enterica","Infantis",2015,0.015
"1409","2015AM-3051","Salmonella","enterica","Javiana",2015,0.015
"1410","2015AM-3052","Salmonella","enterica","Newport",2015,0.015
"1411","2015AM-3053","Salmonella","enterica","Newport",2015,0.015
"1412","2015AM-3054","Salmonella","enterica","Oranienburg",2015,0.015
"1413","2015AM-3055","Salmonella","enterica","Oranienburg",2015,0.015
"1414","2015AM-3057","Salmonella","enterica","Thompson",2015,0.015
"1415","2015AM-3059","Salmonella","enterica","Typhimurium",2015,0.015
"1416","2015AM-3060","Salmonella","enterica","Typhimurium",2015,0.015
"1417","2015AM-3061","Salmonella","enterica","Typhimurium",2015,0.015
"1418","2015AM-3062","Salmonella","enterica","Weltevreden",2015,0.015
"1419","2015AM-3066","Salmonella","enterica","Stanley",2015,0.5
"1420","2015AM-3067","Salmonella","enterica","Agona",2015,0.015
"1421","2015AM-3068","Salmonella","enterica","Enteritidis",2015,0.015
"1422","2015AM-3069","Salmonella","enterica","Enteritidis",2015,0.12
"1423","2015AM-3070","Salmonella","enterica","Enteritidis",2015,0.015
"1424","2015AM-3071","Salmonella","enterica","Enteritidis",2015,0.25
"1425","2015AM-3072","Salmonella","enterica","Enteritidis",2015,0.015
"1426","2015AM-3073","Salmonella","enterica","Heidelberg",2015,0.015
"1427","2015AM-3074","Salmonella","enterica","Stanley",2015,0.015
"1428","2015AM-3082","Salmonella","enterica","Uganda",2015,0.015
"1429","2015AM-3088","Salmonella","enterica","Enteritidis",2015,0.25
"1430","2015AM-3090","Salmonella","enterica","Heidelberg",2015,0.015
"1431","2015AM-3091","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1432","2015AM-3092","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1433","2015AM-3093","Salmonella","enterica","I Rough:nonmotile",2015,0.015
"1434","2015AM-3094","Salmonella","enterica","Infantis",2015,0.015
"1435","2015AM-3095","Salmonella","enterica","Javiana",2015,0.015
"1436","2015AM-3096","Salmonella","enterica","Javiana",2015,0.015
"1437","2015AM-3097","Salmonella","enterica","Javiana",2015,0.015
"1438","2015AM-3098","Salmonella","enterica","Muenchen",2015,0.015
"1439","2015AM-3099","Salmonella","enterica","Newport",2015,0.015
"1440","2015AM-3100","Salmonella","enterica","Newport",2015,0.015
"1441","2015AM-3101","Salmonella","enterica","Newport",2015,0.015
"1442","2015AM-3102","Salmonella","enterica","Newport",2015,0.015
"1443","2015AM-3103","Salmonella","enterica","Stanley",2015,0.015
"1444","2015AM-3104","Salmonella","enterica","Thompson",2015,0.015
"1445","2015AM-3109","Salmonella","enterica","Enteritidis",2015,0.015
"1446","2015AM-3110","Salmonella","enterica","Enteritidis",2015,0.015
"1447","2015AM-3111","Salmonella","enterica","Enteritidis",2015,0.015
"1448","2015AM-3112","Salmonella","enterica","Enteritidis",2015,0.015
"1449","2015AM-3113","Salmonella","enterica","Javiana",2015,0.015
"1450","2015AM-3114","Salmonella","enterica","Manhattan",2015,0.015
"1451","2015AM-3115","Salmonella","enterica","Manhattan",2015,0.015
"1452","2015AM-3116","Salmonella","enterica","Montevideo",2015,0.015
"1453","2015AM-3117","Salmonella","enterica","Muenchen",2015,0.015
"1454","2015AM-3118","Salmonella","enterica","Newport",2015,0.015
"1455","2015AM-3119","Salmonella","enterica","Thompson",2015,0.015
"1456","2015AM-3120","Salmonella","enterica","Thompson",2015,0.03
"1457","2015AM-3124","Salmonella","enterica","Typhimurium",2015,0.015
"1458","2015AM-3125","Salmonella","enterica","Typhimurium",2015,0.015
"1459","2015AM-3218","Salmonella","enterica","Enteritidis",2015,0.03
"1460","2015AM-3219","Salmonella","enterica","Hannover",2015,0.015
"1461","2015AM-3220","Salmonella","enterica","Heidelberg",2015,0.015
"1462","2015AM-3221","Salmonella","enterica","Heidelberg",2015,0.015
"1463","2015AM-3222","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1464","2015AM-3223","Salmonella","enterica","Montevideo",2015,0.5
"1465","2015AM-3224","Salmonella","enterica","Muenchen",2015,0.015
"1466","2015AM-3225","Salmonella","enterica","Newport",2015,0.015
"1467","2015AM-3226","Salmonella","enterica","Newport",2015,0.015
"1468","2015AM-3227","Salmonella","enterica","Newport",2015,0.015
"1469","2015AM-3228","Salmonella","enterica","Newport",2015,0.015
"1470","2015AM-3229","Salmonella","enterica","Newport",2015,0.015
"1471","2015AM-3230","Salmonella","enterica","Norwich",2015,0.015
"1472","2015AM-3231","Salmonella","enterica","Poona",2015,0.015
"1473","2015AM-3232","Salmonella","enterica","Poona",2015,0.015
"1474","2015AM-3233","Salmonella","enterica","Saintpaul",2015,0.015
"1475","2015AM-3234","Salmonella","enterica","Saintpaul",2015,0.015
"1476","2015AM-3235","Salmonella","enterica","Stanley",2015,0.015
"1477","2015AM-3241","Salmonella","enterica","Blockley",2015,0.015
"1478","2015AM-3242","Salmonella","enterica","Enteritidis",2015,0.03
"1479","2015AM-3243","Salmonella","enterica","I 4,[5],12:b:-",2015,0.015
"1480","2015AM-3244","Salmonella","enterica","I 4,[5],12:b:- var. L(+) tartrate+",2015,0.015
"1481","2015AM-3245","Salmonella","enterica","Kentucky",2015,4
"1482","2015AM-3246","Salmonella","enterica","Mbandaka",2015,0.015
"1483","2015AM-3247","Salmonella","enterica","Poona",2015,0.06
"1484","2015AM-3248","Salmonella","enterica","Thompson",2015,0.015
"1485","2015AM-3260","Salmonella","enterica","Agona",2015,0.015
"1486","2015AM-3261","Salmonella","enterica","Brive",2015,0.015
"1487","2015AM-3262","Salmonella","enterica","Enteritidis",2015,0.015
"1488","2015AM-3264","Salmonella","enterica","Enteritidis",2015,0.25
"1489","2015AM-3265","Salmonella","enterica","Enteritidis",2015,0.25
"1490","2015AM-3266","Salmonella","enterica","Enteritidis",2015,0.015
"1491","2015AM-3267","Salmonella","enterica","Heidelberg",2015,0.03
"1492","2015AM-3268","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1493","2015AM-3269","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1494","2015AM-3270","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1495","2015AM-3271","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1496","2015AM-3272","Salmonella","enterica","Muenster",2015,0.015
"1497","2015AM-3273","Salmonella","enterica","Paratyphi B var. L(+) tartrate+",2015,0.015
"1498","2015AM-3274","Salmonella","enterica","Pomona",2015,0.015
"1499","2015AM-3275","Salmonella","enterica","Saintpaul",2015,0.015
"1500","2015AM-3276","Salmonella","enterica","Thompson",2015,0.015
"1501","2015AM-3277","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1502","2015AM-3278","Salmonella","enterica","Typhimurium",2015,0.015
"1503","2015AM-3279","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1504","2015AM-3288","Salmonella","enterica","Enteritidis",2015,0.015
"1505","2015AM-3289","Salmonella","enterica","Enteritidis",2015,0.015
"1506","2015AM-3290","Salmonella","enterica","Enteritidis",2015,0.015
"1507","2015AM-3291","Salmonella","enterica","Enteritidis",2015,0.03
"1508","2015AM-3292","Salmonella","enterica","Enteritidis",2015,0.015
"1509","2015AM-3293","Salmonella","enterica","Enteritidis",2015,0.015
"1510","2015AM-3294","Salmonella","enterica","Enteritidis",2015,0.03
"1511","2015AM-3295","Salmonella","enterica","Enteritidis",2015,0.015
"1512","2015AM-3296","Salmonella","enterica","Hartford",2015,0.015
"1513","2015AM-3297","Salmonella","enterica","Hartford",2015,0.015
"1514","2015AM-3298","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1515","2015AM-3299","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1516","2015AM-3300","Salmonella","enterica","IIIa 56:z4,z23:-",2015,0.015
"1517","2015AM-3301","Salmonella","enterica","IV 44:z4,z23:-",2015,0.015
"1518","2015AM-3302","Salmonella","enterica","Newport",2015,0.015
"1519","2015AM-3303","Salmonella","enterica","Newport",2015,0.015
"1520","2015AM-3304","Salmonella","enterica","Newport",2015,0.015
"1521","2015AM-3309","Salmonella","enterica","Typhimurium",2015,0.015
"1522","2015AM-3319","Salmonella","enterica","Brandenburg",2015,0.015
"1523","2015AM-3320","Salmonella","enterica","Enteritidis",2015,0.015
"1524","2015AM-3321","Salmonella","enterica","Javiana",2015,0.015
"1525","2015AM-3322","Salmonella","enterica","Javiana",2015,0.015
"1526","2015AM-3323","Salmonella","enterica","Miami",2015,0.03
"1527","2015AM-3324","Salmonella","enterica","Montevideo",2015,0.015
"1528","2015AM-3325","Salmonella","enterica","I 4,[5],12:b:- var. L(+) tartrate+",2015,0.015
"1529","2015AM-3326","Salmonella","enterica","Thompson",2015,0.015
"1530","2015AM-3327","Salmonella","enterica","Typhimurium",2015,0.015
"1531","2015AM-3345","Salmonella","enterica","Braenderup",2015,0.015
"1532","2015AM-3346","Salmonella","enterica","Braenderup",2015,0.015
"1533","2015AM-3347","Salmonella","enterica","Enteritidis",2015,0.03
"1534","2015AM-3348","Salmonella","enterica","Enteritidis",2015,0.03
"1535","2015AM-3349","Salmonella","enterica","Enteritidis",2015,0.015
"1536","2015AM-3350","Salmonella","enterica","Javiana",2015,0.015
"1537","2015AM-3351","Salmonella","enterica","Javiana",2015,0.015
"1538","2015AM-3352","Salmonella","enterica","Litchfield",2015,0.015
"1539","2015AM-3354","Salmonella","enterica","Newport",2015,0.015
"1540","2015AM-3355","Salmonella","enterica","Newport",2015,0.015
"1541","2015AM-3356","Salmonella","enterica","Newport",2015,0.015
"1542","2015AM-3357","Salmonella","enterica","Newport",2015,0.015
"1543","2015AM-3358","Salmonella","enterica","Tennessee",2015,0.015
"1544","2015AM-3359","Salmonella","enterica","Thompson",2015,0.015
"1545","2015AM-3360","Salmonella","enterica","Typhimurium",2015,0.015
"1546","2015AM-3361","Salmonella","enterica","Typhimurium",2015,0.015
"1547","2015AM-3364","Salmonella","enterica","Braenderup",2015,0.015
"1548","2015AM-3365","Salmonella","enterica","Enteritidis",2015,0.015
"1549","2015AM-3366","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1550","2015AM-3367","Salmonella","enterica","I 4,[5],12:i:-",2015,0.5
"1551","2015AM-3368","Salmonella","enterica","Newport",2015,0.015
"1552","2015AM-3369","Salmonella","enterica","Newport",2015,0.015
"1553","2015AM-3370","Salmonella","enterica","Newport",2015,0.015
"1554","2015AM-3371","Salmonella","enterica","Newport",2015,0.015
"1555","2015AM-3372","Salmonella","enterica","Saintpaul",2015,0.015
"1556","2015AM-3377","Salmonella","enterica","Enteritidis",2015,0.015
"1557","2015AM-3378","Salmonella","enterica","Javiana",2015,0.015
"1558","2015AM-3381","Salmonella","enterica","Enteritidis",2015,0.015
"1559","2015AM-3382","Salmonella","enterica","Kiambu",2015,0.015
"1560","2015AM-3383","Salmonella","enterica","Montevideo",2015,0.015
"1561","2015AM-3384","Salmonella","enterica","Newport",2015,0.015
"1562","2015AM-3385","Salmonella","enterica","Newport",2015,0.015
"1563","2015AM-3386","Salmonella","enterica","Newport",2015,0.015
"1564","2015AM-3387","Salmonella","enterica","Thompson",2015,0.015
"1565","2015AM-3398","Salmonella","enterica","Infantis",2015,0.015
"1566","2015AM-3399","Salmonella","enterica","London",2015,0.015
"1567","2015AM-3400","Salmonella","enterica","Mbandaka",2015,0.015
"1568","2015AM-3401","Salmonella","enterica","Muenchen",2015,0.015
"1569","2015AM-3402","Salmonella","enterica","Newport",2015,0.015
"1570","2015AM-3403","Salmonella","enterica","Typhimurium",2015,0.015
"1571","2015AM-3412","Salmonella","enterica","I 4,[5],12:i:-",2015,0.015
"1572","2015AM-3413","Salmonella","enterica","Anatum",2015,0.015
"1573","2015AM-3414","Salmonella","enterica","Cotham",2015,0.015
"1574","2015AM-3415","Salmonella","enterica","Derby",2015,0.015
"1575","2015AM-3416","Salmonella","enterica","Enteritidis",2015,0.015
"1576","2015AM-3417","Salmonella","enterica","Enteritidis",2015,0.015
"1577","2015AM-3418","Salmonella","enterica","Enteritidis",2015,0.015
"1578","2015AM-3419","Salmonella","enterica","Enteritidis",2015,0.03
"1579","2015AM-3420","Salmonella","enterica","Enteritidis",2015,0.015
"1580","2015AM-3421","Salmonella","enterica","Enteritidis",2015,0.015
"1581","2015AM-3422","Salmonella","enterica","Enteritidis",2015,0.015
"1582","2015AM-3423","Salmonella","enterica","Enteritidis",2015,0.015
"1583","2015AM-3424","Salmonella","enterica","Heidelberg",2015,0.015
"1584","2015AM-3425","Salmonella","enterica","Mbandaka",2015,0.015
"1585","2015AM-3426","Salmonella","enterica","Mississippi",2015,0.015
"1586","2015AM-3427","Salmonella","enterica","Newport",2015,0.015
